C_max,model,seed,arm,mean_bi,peak_bi,weeks_bi_ge10_pct,weeks_bi_ge5_pct,total_cost,mean_weekly_cost,n_sr,n_sp,episode_return,n_infeasible_weeks,budget_utilisation,rep,eval_seed
inf,ppo_cinf_s2,2,ppo,2.205755783845084,8.70508019085569,0.0,7.8,56.0,1.12,56,0,-0.7126972381661897,0,,1,10001
inf,ppo_cinf_s2,2,ppo,2.1438527128102307,7.358496360008302,0.0,5.800000000000001,57.0,1.14,57,0,-0.6512386648915685,0,,2,10002
inf,ppo_cinf_s2,2,ppo,2.1509289235366933,8.07712038394164,0.0,5.6000000000000005,54.0,1.08,54,0,-0.6665739101932234,0,,3,10003
inf,ppo_cinf_s2,2,ppo,2.2391963323099557,7.068208295340132,0.0,6.0,56.0,1.12,56,0,-0.6430108021366976,0,,4,10004
inf,ppo_cinf_s2,2,ppo,2.2000747133452934,7.6936985763180585,0.0,5.2,54.0,1.08,54,0,-0.6606939117434967,0,,5,10005
inf,ppo_cinf_s2,2,ppo,2.163223192137184,7.618213781192252,0.0,6.6000000000000005,55.0,1.1,55,0,-0.7029862789083688,0,,6,10006
inf,ppo_cinf_s2,2,ppo,2.1616629397322034,7.704103637026934,0.0,5.4,57.0,1.14,57,0,-0.668730201768087,0,,7,10007
inf,ppo_cinf_s2,2,ppo,2.2741344051583563,7.3926067668126985,0.0,6.2,51.0,1.02,51,0,-0.665655229946854,0,,8,10008
inf,ppo_cinf_s2,2,ppo,2.087919549615557,6.794287070625772,0.0,4.0,60.0,1.2,60,0,-0.6462228102619918,0,,9,10009
inf,ppo_cinf_s3,3,ppo,2.179373498108516,7.280304866369546,0.0,4.8,54.0,1.08,54,0,-0.6142351832977765,0,,0,10000
inf,ppo_cinf_s3,3,ppo,2.2224921666272457,7.626075775712913,0.0,6.6000000000000005,53.0,1.06,53,0,-0.6548343457373955,0,,1,10001
inf,ppo_cinf_s3,3,ppo,2.262156583675632,8.641565942019037,0.0,6.800000000000001,50.0,1.0,50,0,-0.6791230234602639,0,,2,10002
inf,ppo_cinf_s3,3,ppo,2.1223314650621945,8.154751848128376,0.0,5.0,53.0,1.06,53,0,-0.6266523756955276,0,,3,10003
inf,ppo_cinf_s3,3,ppo,2.3136297584611003,7.3752349347914015,0.0,6.6000000000000005,52.0,1.04,52,0,-0.6235415945365482,0,,4,10004
inf,ppo_cinf_s3,3,ppo,2.325914269094497,8.030224822370407,0.0,7.8,49.0,0.98,49,0,-0.6854324634057871,0,,5,10005
inf,ppo_cinf_s3,3,ppo,2.225022888974566,7.822161783939367,0.0,6.0,51.0,1.02,51,0,-0.6941141912351136,0,,6,10006
inf,ppo_cinf_s3,3,ppo,2.2976776119650757,6.784419842083096,0.0,8.0,51.0,1.02,51,0,-0.6147602174383157,0,,7,10007
inf,ppo_cinf_s3,3,ppo,2.2005316232079837,7.640492924153414,0.0,5.800000000000001,55.0,1.1,55,0,-0.6933048875086036,0,,8,10008
inf,ppo_cinf_s3,3,ppo,2.2650808993815463,7.924138908050765,0.0,6.4,51.0,1.02,51,0,-0.6791502692519713,0,,9,10009
inf,ppo_cinf_s4,4,ppo,2.1646277895946215,7.252460401688872,0.0,6.2,57.0,1.14,57,0,-0.6550349027859372,0,,0,10000
inf,ppo_cinf_s4,4,ppo,2.1469289956242057,8.70508019085569,0.0,5.6000000000000005,57.0,1.14,57,0,-0.708522120949246,0,,1,10001
inf,ppo_cinf_s4,4,ppo,2.146895706573395,7.046852569515854,0.0,6.2,59.0,1.18,59,0,-0.7315243698727573,0,,2,10002
inf,ppo_cinf_s4,4,ppo,2.1213420948239463,7.9820555504591235,0.0,6.4,56.0,1.12,56,0,-0.7209207699365217,0,,3,10003
inf,ppo_cinf_s4,4,ppo,2.2168012923672977,7.724114899086885,0.0,5.2,58.0,1.16,58,0,-0.669656379617813,0,,4,10004
inf,ppo_cinf_s4,4,ppo,2.1978681013670793,8.659326909104713,0.0,6.0,58.0,1.16,58,0,-0.7890271541860983,0,,5,10005
inf,ppo_cinf_s4,4,ppo,2.1542845682535474,7.611784278772909,0.0,6.6000000000000005,55.0,1.1,55,0,-0.7174375027426456,0,,6,10006
inf,ppo_cinf_s4,4,ppo,2.1270788276918586,7.704103637026934,0.0,4.8,59.0,1.18,59,0,-0.7162678906858855,0,,7,10007
inf,ppo_cinf_s4,4,ppo,2.12076750144504,7.363361478177297,0.0,5.4,60.0,1.2,60,0,-0.729028379195815,0,,8,10008
inf,ppo_cinf_s4,4,ppo,2.0885687178385313,7.732867812602362,0.0,4.0,60.0,1.2,60,0,-0.6968591754823891,0,,9,10009
inf,ppo_cinf_s5,5,ppo,2.268808008842766,7.442860369008484,0.0,6.800000000000001,49.0,0.98,49,0,-0.6329334474278886,0,,0,10000
inf,ppo_cinf_s5,5,ppo,2.2153074875105547,8.70508019085569,0.0,7.199999999999999,53.0,1.06,53,0,-0.6971016098878636,0,,1,10001
inf,ppo_cinf_s5,5,ppo,2.2405694061140085,7.1982876253819565,0.0,7.000000000000001,51.0,1.02,51,0,-0.6165664218495914,0,,2,10002
inf,ppo_cinf_s5,5,ppo,2.1794134379767547,7.7779326918386165,0.0,7.000000000000001,50.0,1.0,50,0,-0.6343307115478383,0,,3,10003
inf,ppo_cinf_s5,5,ppo,2.3063177757625315,7.673401874773484,0.0,6.4,51.0,1.02,51,0,-0.6698881252148987,0,,4,10004
inf,ppo_cinf_s5,5,ppo,2.259579424738948,8.659326909104713,0.0,6.6000000000000005,54.0,1.08,54,0,-0.7677451541121125,0,,5,10005
inf,ppo_cinf_s5,5,ppo,2.19062424110006,7.5821163201636015,0.0,7.3999999999999995,53.0,1.06,53,0,-0.6724063851666231,0,,6,10006
inf,ppo_cinf_s5,5,ppo,2.2588272474114874,7.704103637026934,0.0,8.200000000000001,52.0,1.04,52,0,-0.6795140896306868,0,,7,10007
inf,ppo_cinf_s5,5,ppo,2.217115371847729,7.363361478177297,0.0,5.0,54.0,1.08,54,0,-0.6556694631462825,0,,8,10008
inf,ppo_cinf_s5,5,ppo,2.231753898213235,7.092656473744137,0.0,6.2,52.0,1.04,52,0,-0.620440843255031,0,,9,10009
inf,ppo_cinf_s6,6,ppo,2.1624284201106483,7.532508759298518,0.0,5.800000000000001,56.0,1.12,56,0,-0.6656808002592993,0,,0,10000
inf,ppo_cinf_s6,6,ppo,2.1470744620668234,8.70508019085569,0.0,6.4,57.0,1.14,57,0,-0.7345580632738471,0,,1,10001
inf,ppo_cinf_s6,6,ppo,2.1934922078662114,8.978823547612004,0.0,7.199999999999999,55.0,1.1,55,0,-0.747554763882072,0,,2,10002
inf,ppo_cinf_s6,6,ppo,2.0625885691171653,7.696193892216406,0.0,4.8,57.0,1.14,57,0,-0.6683758326726994,0,,3,10003
inf,ppo_cinf_s6,6,ppo,2.176901930394151,7.834218187847699,0.0,5.4,58.0,1.16,58,0,-0.6874051116853024,0,,4,10004
inf,ppo_cinf_s6,6,ppo,2.1092113531296883,8.659326909104713,0.0,5.800000000000001,60.0,1.2,60,0,-0.7524433819202427,0,,5,10005
inf,ppo_cinf_s6,6,ppo,2.060820744175296,7.676935753511848,0.0,5.4,61.0,1.22,61,0,-0.7279972783356099,0,,6,10006
inf,ppo_cinf_s6,6,ppo,2.11684475645836,7.704103637026934,0.0,5.6000000000000005,58.0,1.16,58,0,-0.742788702631322,0,,7,10007
inf,ppo_cinf_s6,6,ppo,2.175825288798443,7.363361478177297,0.0,6.2,56.0,1.12,56,0,-0.684071514765447,0,,8,10008
inf,ppo_cinf_s6,6,ppo,2.1748301833758497,6.8488257647001,0.0,6.4,55.0,1.1,55,0,-0.6460525769805906,0,,9,10009
inf,ppo_cinf_s7,7,ppo,2.1651861473485345,7.398207419277847,0.0,6.2,52.0,1.04,52,0,-0.6605651947587293,0,,0,10000
inf,ppo_cinf_s7,7,ppo,2.1449666629392588,8.70508019085569,0.0,6.800000000000001,54.0,1.08,54,0,-0.7453289060782134,0,,1,10001
inf,ppo_cinf_s7,7,ppo,2.161895865532004,8.072958024948258,0.0,6.6000000000000005,53.0,1.06,53,0,-0.6561186164956346,0,,2,10002
inf,ppo_cinf_s7,7,ppo,2.111592270421961,7.524031078930419,0.0,5.4,51.0,1.02,51,0,-0.619731186740732,0,,3,10003
inf,ppo_cinf_s7,7,ppo,2.303856370248611,8.147874933486998,0.0,6.4,50.0,1.0,50,0,-0.6482446401891243,0,,4,10004
inf,ppo_cinf_s7,7,ppo,2.1659979343984435,8.659326909104713,0.0,5.6000000000000005,54.0,1.08,54,0,-0.7310277119442747,0,,5,10005
inf,ppo_cinf_s7,7,ppo,2.152862494886391,7.449568160421151,0.0,8.200000000000001,52.0,1.04,52,0,-0.6874451161587953,0,,6,10006
inf,ppo_cinf_s7,7,ppo,2.1103630145227807,7.111119192575464,0.0,5.2,56.0,1.12,56,0,-0.63011406237987,0,,7,10007
inf,ppo_cinf_s7,7,ppo,2.2180692090813774,7.520537283936195,0.0,6.2,52.0,1.04,52,0,-0.6656985268865521,0,,8,10008
inf,ppo_cinf_s7,7,ppo,2.1149831230832485,7.31685934355127,0.0,5.6000000000000005,56.0,1.12,56,0,-0.6369720947980351,0,,9,10009
inf,ppo_cinf_s8,8,ppo,2.254312997411872,7.333086650925853,0.0,8.0,50.0,1.0,50,0,-0.6667775986054486,0,,0,10000
inf,ppo_cinf_s8,8,ppo,2.2348833201009075,8.70508019085569,0.0,7.000000000000001,52.0,1.04,52,0,-0.7375683040379862,0,,1,10001
inf,ppo_cinf_s8,8,ppo,2.115334122125417,7.8523613871028,0.0,4.3999999999999995,57.0,1.14,57,0,-0.6831073248209588,0,,2,10002
inf,ppo_cinf_s8,8,ppo,2.1088556950090838,7.8934083356644775,0.0,5.4,54.0,1.08,54,0,-0.6183853177087311,0,,3,10003
inf,ppo_cinf_s8,8,ppo,2.310730303449305,8.256706390970342,0.0,6.6000000000000005,51.0,1.02,51,0,-0.6528875989645795,0,,4,10004
inf,ppo_cinf_s8,8,ppo,2.233178219973074,8.659326909104713,0.0,5.4,55.0,1.1,55,0,-0.7456816262938959,0,,5,10005
inf,ppo_cinf_s8,8,ppo,2.1978209353527896,7.723817876480344,0.0,6.800000000000001,51.0,1.02,51,0,-0.7098597616032175,0,,6,10006
inf,ppo_cinf_s8,8,ppo,2.140125933716117,7.704103637026934,0.0,6.4,57.0,1.14,57,0,-0.669056713607855,0,,7,10007
inf,ppo_cinf_s8,8,ppo,2.204821337156969,7.503474766525934,0.0,5.6000000000000005,53.0,1.06,53,0,-0.6402018943424951,0,,8,10008
inf,ppo_cinf_s8,8,ppo,2.1753761794373587,7.654952209815716,0.0,6.4,54.0,1.08,54,0,-0.6660038663436619,0,,9,10009
inf,ppo_cinf_s9,9,ppo,2.143130412412464,7.280857684442738,0.0,4.6,58.0,1.16,58,0,-0.6678556703628518,0,,0,10000
inf,ppo_cinf_s9,9,ppo,2.2405334027544397,7.811251433624186,0.0,7.199999999999999,53.0,1.06,53,0,-0.7201726741088359,0,,1,10001
inf,ppo_cinf_s9,9,ppo,2.1601156261068364,7.553792621518082,0.0,5.6000000000000005,57.0,1.14,57,0,-0.6615229585102702,0,,2,10002
inf,ppo_cinf_s9,9,ppo,2.1740493673228882,8.147350175258346,0.0,6.4,53.0,1.06,53,0,-0.7160748605596263,0,,3,10003
inf,ppo_cinf_s9,9,ppo,2.2494192009461647,7.5311242109641565,0.0,6.6000000000000005,57.0,1.14,57,0,-0.6634256240353928,0,,4,10004
inf,ppo_cinf_s9,9,ppo,2.1744700536745105,8.659326909104713,0.0,6.0,58.0,1.16,58,0,-0.7848206235112656,0,,5,10005
inf,ppo_cinf_s9,9,ppo,2.0950947242048312,7.695239292296266,0.0,6.2,57.0,1.14,57,0,-0.6615179054240613,0,,6,10006
inf,ppo_cinf_s9,9,ppo,2.1346865166385958,7.704103637026934,0.0,5.800000000000001,59.0,1.18,59,0,-0.7349849613975119,0,,7,10007
inf,ppo_cinf_s9,9,ppo,2.1757568282014246,7.363361478177297,0.0,5.0,57.0,1.14,57,0,-0.6839965235832826,0,,8,10008
inf,ppo_cinf_s9,9,ppo,2.201811236997438,7.39307637611964,0.0,6.0,55.0,1.1,55,0,-0.717312879586804,0,,9,10009
