fold_year,C_max,arm,seed,rep,episode_return,mean_bi,total_cost,weeks_bi_ge10_pct,eval_seed
2019,2,ppo,6,2,-0.6440223388268624,2.439394053942527,54.0,0.0,10002.0
2019,2,ppo,6,3,-0.694673551169387,2.3377121133379166,56.0,0.0,10003.0
2019,2,ppo,6,4,-0.6741942567257556,2.4971902366915524,53.0,0.0,10004.0
2019,2,ppo,6,5,-0.7380789062277622,2.457221351797904,53.0,0.0,10005.0
2019,2,ppo,6,6,-0.6518437241143173,2.3884169005748617,53.0,0.0,10006.0
2019,2,ppo,6,7,-0.6739473209447975,2.4828427931440045,52.0,0.0,10007.0
2019,2,ppo,6,8,-0.6991651073951212,2.4933903114923113,51.0,0.0,10008.0
2019,2,ppo,6,9,-0.7174076759230423,2.431588353284811,52.0,0.0,10009.0
2019,2,ppo,7,0,-0.6250957898331159,2.4546655379727884,50.0,0.0,10000.0
2019,2,ppo,7,1,-0.6342471625660941,2.521014019439685,50.0,0.0,10001.0
2019,2,ppo,7,2,-0.7374338918376131,2.5673477366416564,48.0,0.0,10002.0
2019,2,ppo,7,3,-0.6492311287418571,2.4353020029882178,50.0,0.0,10003.0
2019,2,ppo,7,4,-0.7125845837093696,2.572759262362869,49.0,0.0,10004.0
2019,2,ppo,7,5,-0.7437954419684687,2.4928332913094846,52.0,0.0,10005.0
2019,2,ppo,7,6,-0.6817742660688221,2.488792285352885,49.0,0.0,10006.0
2019,2,ppo,7,7,-0.7337597457419468,2.5095103633044156,50.0,0.0,10007.0
2019,2,ppo,7,8,-0.6460156848977203,2.5141439602256743,50.0,0.0,10008.0
2019,2,ppo,7,9,-0.669261824944683,2.5064342075804205,48.0,0.0,10009.0
2019,2,ppo,8,0,-0.603685613025208,2.4693299981528796,50.0,0.0,10000.0
2019,2,ppo,8,1,-0.7969365630940018,2.5699382394076125,47.0,0.0,10001.0
2019,2,ppo,8,2,-0.6305068236646967,2.5450049098693492,49.0,0.0,10002.0
2019,2,ppo,8,3,-0.7297897853330627,2.472486807180269,49.0,0.0,10003.0
2019,2,ppo,8,4,-0.7679484543991949,2.6048786124444296,49.0,0.0,10004.0
2019,2,ppo,8,5,-0.6849854857126513,2.5655669048056313,47.0,0.0,10005.0
2019,2,ppo,8,6,-0.6073108392640697,2.4631085416202563,49.0,0.0,10006.0
2019,2,ppo,8,7,-0.6656013565740038,2.560687911410134,49.0,0.0,10007.0
2019,2,ppo,8,8,-0.7434507853223083,2.5714297016623866,49.0,0.0,10008.0
2019,2,ppo,8,9,-0.6922652386594734,2.470451946327867,50.0,0.0,10009.0
2019,2,ppo,9,0,-0.630659761403676,2.4161327462976567,54.0,0.0,10000.0
2019,2,ppo,9,1,-0.7571008064820813,2.59043500566018,48.0,0.0,10001.0
2019,2,ppo,9,2,-0.6515431448184371,2.470802988663741,54.0,0.0,10002.0
2019,2,ppo,9,3,-0.5879687549099941,2.46152568610465,48.0,0.0,10003.0
2019,2,ppo,9,4,-0.6296731545392104,2.55716356764313,50.0,0.0,10004.0
2019,2,ppo,9,5,-0.6683727138887829,2.5522172876406275,48.0,0.0,10005.0
2019,2,ppo,9,6,-0.6344542427470371,2.4402628820319427,50.0,0.0,10006.0
2019,2,ppo,9,7,-0.7608437052820225,2.488913763344127,54.0,0.0,10007.0
2019,2,ppo,9,8,-0.6970747653520105,2.614507725171309,46.0,0.0,10008.0
2019,2,ppo,9,9,-0.7316569234621371,2.5463246088700906,48.0,0.0,10009.0
2020,2,none,-1,0,-4.898941420493765,3.484078175928402,0.0,1.9230769230769231,
2020,2,none,-1,1,-4.8804465696413635,3.5408675802563514,0.0,1.7307692307692308,
2020,2,none,-1,2,-5.16464011434594,3.5432714218869217,0.0,2.5,
2020,2,none,-1,3,-4.932418791763195,3.4578208109765116,0.0,2.1153846153846154,
2020,2,none,-1,4,-4.370756239716488,3.5615488444222434,0.0,1.1538461538461542,
2020,2,none,-1,5,-4.597090516167401,3.5345072509314215,0.0,1.9230769230769231,
2020,2,none,-1,6,-4.378636446103475,3.4400882368822985,0.0,0.9615384615384616,
2020,2,none,-1,7,-5.110670572432119,3.5487736827807503,0.0,1.3461538461538463,
2020,2,none,-1,8,-4.508669726870492,3.5290981764917104,0.0,2.1153846153846154,
2020,2,none,-1,9,-5.035066595520278,3.515876355169534,0.0,2.1153846153846154,
2020,2,threshold,-1,0,-4.898941420493765,3.484078175928402,0.0,1.9230769230769231,
2020,2,threshold,-1,1,-4.8804465696413635,3.5408675802563514,0.0,1.7307692307692308,
2020,2,threshold,-1,2,-5.16464011434594,3.5432714218869217,0.0,2.5,
2020,2,threshold,-1,3,-4.932418791763195,3.4578208109765116,0.0,2.1153846153846154,
2020,2,threshold,-1,4,-4.370756239716488,3.5615488444222434,0.0,1.1538461538461542,
2020,2,threshold,-1,5,-4.597090516167401,3.5345072509314215,0.0,1.9230769230769231,
2020,2,threshold,-1,6,-4.378636446103475,3.4400882368822985,0.0,0.9615384615384616,
2020,2,threshold,-1,7,-5.110670572432119,3.5487736827807503,0.0,1.3461538461538463,
2020,2,threshold,-1,8,-4.508669726870492,3.5290981764917104,0.0,2.1153846153846154,
2020,2,threshold,-1,9,-5.035066595520278,3.515876355169534,0.0,2.1153846153846154,
2020,2,calendar,-1,0,-1.9991353054176975,2.9602288339009917,23.0,0.19230769230769232,
2020,2,calendar,-1,1,-2.0254106224563,3.0384857894523787,22.0,0.19230769230769232,
2020,2,calendar,-1,2,-1.7813227425392022,2.9797128521494605,24.0,0.19230769230769232,
2020,2,calendar,-1,3,-2.3077317216165127,2.95483587291177,22.0,0.7692307692307693,
2020,2,calendar,-1,4,-1.7268985625774333,3.0300592533474022,23.0,0.19230769230769232,
2020,2,calendar,-1,5,-1.833494585964998,2.9865616911451434,24.0,0.38461538461538464,
2020,2,calendar,-1,6,-1.799111476816858,2.9393249180219496,22.0,0.0,
2020,2,calendar,-1,7,-2.030256737246343,3.01582774812078,23.0,0.0,
2020,2,calendar,-1,8,-2.256344381261179,3.0920771339522424,20.0,0.19230769230769232,
2020,2,calendar,-1,9,-2.2737083257804733,3.045789613144218,21.0,0.38461538461538464,
2020,2,mpc1,-1,0,-1.4493759229892174,2.9843610227184985,18.0,0.0,
2020,2,mpc1,-1,1,-1.5122733420079955,3.0348222410452386,18.0,0.0,
2020,2,mpc1,-1,2,-1.771749000651949,3.045495600713724,18.0,0.19230769230769232,
2020,2,mpc1,-1,3,-1.4421580350544008,2.9571684764098127,18.0,0.38461538461538464,
2020,2,mpc1,-1,4,-1.6040658571985789,3.075371573869937,18.0,0.38461538461538464,
2020,2,mpc1,-1,5,-1.4103008249412385,3.034694625130091,18.0,0.19230769230769232,
2020,2,mpc1,-1,6,-1.29449436795282,2.945729898506649,18.0,0.0,
2020,2,mpc1,-1,7,-1.6433445064518803,3.0409789849241866,18.0,0.0,
2020,2,mpc1,-1,8,-1.3753419327157346,3.0339630352794202,18.0,0.19230769230769232,
2020,2,mpc1,-1,9,-1.5490014823317169,3.015088284835948,18.0,0.0,
2020,2,ppo,0,0,-0.699484060564799,2.2960813153726822,49.0,0.0,10000.0
2020,2,ppo,0,1,-0.7100144186734134,2.40566401544331,45.0,0.0,10001.0
2020,2,ppo,0,2,-0.6771722089410255,2.259986794565165,53.0,0.0,10002.0
2020,2,ppo,0,3,-0.5994607111112301,2.2123282247331586,51.0,0.0,10003.0
2020,2,ppo,0,4,-0.6787898259327021,2.378610077419561,48.0,0.0,10004.0
2020,2,ppo,0,5,-0.7413588544168341,2.2949526880477555,51.0,0.0,10005.0
2020,2,ppo,0,6,-0.6643924979391624,2.3201427016122462,46.0,0.0,10006.0
2020,2,ppo,0,7,-0.6759692169006075,2.335612902900896,49.0,0.0,10007.0
2020,2,ppo,0,8,-0.636732789923932,2.338162781980767,49.0,0.0,10008.0
2020,2,ppo,0,9,-0.6753491168565902,2.2561919244130477,53.0,0.0,10009.0
2020,2,ppo,1,0,-0.7399707091177802,2.3020989075596123,49.0,0.0,10000.0
2020,2,ppo,1,1,-0.7278198770297118,2.2985584142521995,51.0,0.0,10001.0
2020,2,ppo,1,2,-0.6954424124558473,2.3016848768730394,51.0,0.0,10002.0
2020,2,ppo,1,3,-0.6208430374461672,2.293132764038355,47.0,0.0,10003.0
2020,2,ppo,1,4,-0.6828980648323922,2.342086429569289,50.0,0.0,10004.0
2020,2,ppo,1,5,-0.6980867152511637,2.3629562531823973,47.0,0.0,10005.0
2020,2,ppo,1,6,-0.6906808237858567,2.274042012305336,49.0,0.0,10006.0
2020,2,ppo,1,7,-0.6653946024482289,2.301644204173428,51.0,0.0,10007.0
2020,2,ppo,1,8,-0.7184827465576161,2.3513481004503136,49.0,0.0,10008.0
2020,2,ppo,1,9,-0.6808881935895778,2.2367034587128414,53.0,0.0,10009.0
2020,2,ppo,2,0,-0.6790963287799179,2.254792026290981,51.0,0.0,10000.0
2020,2,ppo,2,1,-0.6599509741781143,2.2584387506964823,52.0,0.0,10001.0
2020,2,ppo,2,2,-0.6907785258097202,2.3563821802160345,48.0,0.0,10002.0
2020,2,ppo,2,3,-0.6320038537388833,2.2442994528168128,50.0,0.0,10003.0
2020,2,ppo,2,4,-0.654477148301751,2.356835448370151,50.0,0.0,10004.0
2020,2,ppo,2,5,-0.7394466806061386,2.4064933366622365,45.0,0.0,10005.0
2020,2,ppo,2,6,-0.8124167527723757,2.3369312388253487,47.0,0.0,10006.0
2020,2,ppo,2,7,-0.7768672478409991,2.411500561588728,45.0,0.0,10007.0
2020,2,ppo,2,8,-0.5922528677190717,2.2740166862055915,52.0,0.0,10008.0
2020,2,ppo,2,9,-0.6519143234816988,2.3028510942301312,50.0,0.0,10009.0
2020,2,ppo,3,0,-0.6244673041657337,2.2766709103287033,50.0,0.0,10000.0
2020,2,ppo,3,1,-0.6535025972162086,2.255989800410821,53.0,0.0,10001.0
2020,2,ppo,3,2,-0.6817151197075525,2.279294049158705,52.0,0.0,10002.0
2020,2,ppo,3,3,-0.6272037447835028,2.1989455196527024,52.0,0.0,10003.0
2020,2,ppo,3,4,-0.6358826329832855,2.3575791680676064,50.0,0.0,10004.0
2020,2,ppo,3,5,-0.6893697668936711,2.229014154691346,54.0,0.0,10005.0
2020,2,ppo,3,6,-0.6516477696598847,2.218789075512481,52.0,0.0,10006.0
2020,2,ppo,3,7,-0.6322973528581467,2.27268635383419,52.0,0.0,10007.0
2020,2,ppo,3,8,-0.6336617284103698,2.340555093134891,49.0,0.0,10008.0
2020,2,ppo,3,9,-0.7194368528566005,2.2724678840830794,53.0,0.0,10009.0
2020,2,ppo,4,0,-0.6711109624882492,2.23871010019938,51.0,0.0,10000.0
2020,2,ppo,4,1,-0.5956266956643058,2.2655940031638306,52.0,0.0,10001.0
2020,2,ppo,4,2,-0.7194917778755969,2.294250211808458,52.0,0.0,10002.0
2020,2,ppo,4,3,-0.696251392929309,2.2013518026296777,52.0,0.0,10003.0
2020,2,ppo,4,4,-0.6615050609128319,2.3437650844423987,51.0,0.0,10004.0
2020,2,ppo,4,5,-0.6953352051059538,2.3257025662842774,49.0,0.0,10005.0
2020,2,ppo,4,6,-0.6986695782004817,2.259420408792182,50.0,0.0,10006.0
2020,2,ppo,4,7,-0.6645205948031159,2.3035528548309574,51.0,0.0,10007.0
2020,2,ppo,4,8,-0.6760721379735053,2.3414301819788146,50.0,0.0,10008.0
2020,2,ppo,4,9,-0.7454653816482687,2.357461953940087,48.0,0.0,10009.0
2020,2,ppo,5,0,-0.6563212081673047,2.254554820279632,51.0,0.0,10000.0
2020,2,ppo,5,1,-0.7257655114054948,2.279644383448933,52.0,0.0,10001.0
2020,2,ppo,5,2,-0.6952726393484385,2.340825209498709,49.0,0.0,10002.0
2020,2,ppo,5,3,-0.6026791237257645,2.2291018953342747,50.0,0.0,10003.0
2020,2,ppo,5,4,-0.6798264027282298,2.358691073316092,50.0,0.0,10004.0
2020,2,ppo,5,5,-0.7314543775291751,2.305135942270186,50.0,0.0,10005.0
2020,2,ppo,5,6,-0.6931522001759295,2.209700203520093,52.0,0.0,10006.0
2020,2,ppo,5,7,-0.6333053852497021,2.273650501767817,52.0,0.0,10007.0
2020,2,ppo,5,8,-0.632549954607048,2.2985890456365805,50.0,0.0,10008.0
2020,2,ppo,5,9,-0.7196650044369467,2.29837343950289,50.0,0.0,10009.0
2020,2,ppo,6,0,-0.7775329031415633,2.3588199719767444,46.0,0.0,10000.0
2020,2,ppo,6,1,-0.6243568159062195,2.3295461410532705,48.0,0.0,10001.0
2020,2,ppo,6,2,-0.7423147350169366,2.367422147925751,48.0,0.0,10002.0
2020,2,ppo,6,3,-0.6044505739743194,2.281504864372555,48.0,0.0,10003.0
2020,2,ppo,6,4,-0.8193428940858559,2.3185928497942117,52.0,0.0,10004.0
2020,2,ppo,6,5,-0.6554555429199579,2.355074855099754,48.0,0.0,10005.0
2020,2,ppo,6,6,-0.6797104138571436,2.2669773549449146,49.0,0.0,10006.0
2020,2,ppo,6,7,-0.6754315406569183,2.303792835465516,50.0,0.0,10007.0
2020,2,ppo,6,8,-0.6596349631492461,2.3148017653313113,50.0,0.0,10008.0
2020,2,ppo,6,9,-0.7212290565244115,2.3208716054200456,49.0,0.0,10009.0
2020,2,ppo,7,0,-0.7300508108851872,2.305326657026211,49.0,0.0,10000.0
2020,2,ppo,7,1,-0.72739306346899,2.3403152570202854,49.0,0.0,10001.0
2020,2,ppo,7,2,-0.6453893034347615,2.2696428133654267,52.0,0.0,10002.0
2020,2,ppo,7,3,-0.6268299925190691,2.3015743431509996,47.0,0.0,10003.0
2020,2,ppo,7,4,-0.6377181368468692,2.3227593858914157,51.0,0.0,10004.0
2020,2,ppo,7,5,-0.6646996791521548,2.359348221567461,47.0,0.0,10005.0
2020,2,ppo,7,6,-0.7017887460729001,2.272787741201882,49.0,0.0,10006.0
2020,2,ppo,7,7,-0.6526445916630954,2.29823407375629,51.0,0.0,10007.0
2020,2,ppo,7,8,-0.6750976600346309,2.360192502896174,49.0,0.0,10008.0
2020,2,ppo,7,9,-0.7674345800805469,2.3785831324824795,47.0,0.0,10009.0
2020,2,ppo,8,0,-0.7407177437872903,2.310717012327415,49.0,0.0,10000.0
2020,2,ppo,8,1,-0.6161670031301663,2.267611048777229,52.0,0.0,10001.0
2020,2,ppo,8,2,-0.7333898363837154,2.3314985160615165,50.0,0.0,10002.0
2020,2,ppo,8,3,-0.5978199976086248,2.22378432687131,51.0,0.0,10003.0
2020,2,ppo,8,4,-0.6497495912924057,2.312704816400954,53.0,0.0,10004.0
2020,2,ppo,8,5,-0.6937516043223322,2.352650996095151,48.0,0.0,10005.0
2020,2,ppo,8,6,-0.7336247092958275,2.2504640656788717,51.0,0.0,10006.0
2020,2,ppo,8,7,-0.6361303723311703,2.2647473043379365,53.0,0.0,10007.0
2020,2,ppo,8,8,-0.6561385422165094,2.364336574694098,49.0,0.0,10008.0
2020,2,ppo,8,9,-0.6859684134622726,2.2907441775493207,51.0,0.0,10009.0
2020,2,ppo,9,0,-0.7071250228365973,2.2653367306048344,50.0,0.0,10000.0
2020,2,ppo,9,1,-0.6628030198994104,2.379026668555729,46.0,0.0,10001.0
2020,2,ppo,9,2,-0.7106036196838659,2.324816679860073,50.0,0.0,10002.0
2020,2,ppo,9,3,-0.6520502922559005,2.2570159663708798,50.0,0.0,10003.0
2020,2,ppo,9,4,-0.638192783780454,2.3554186071695744,50.0,0.0,10004.0
2020,2,ppo,9,5,-0.6548732460742982,2.383828278288811,47.0,0.0,10005.0
2020,2,ppo,9,6,-0.7134085164735443,2.274727518315295,49.0,0.0,10006.0
2020,2,ppo,9,7,-0.6621322017698184,2.371637568827611,47.0,0.0,10007.0
2020,2,ppo,9,8,-0.6421060350604728,2.3259409681065923,49.0,0.0,10008.0
2020,2,ppo,9,9,-0.6637470040077367,2.328669459340185,48.0,0.0,10009.0
2021,2,none,-1,0,-5.650421766127847,3.914637041129158,0.0,1.3725490196078434,
2021,2,none,-1,1,-5.64870080627635,3.975166254104071,0.0,1.3725490196078434,
2021,2,none,-1,2,-6.1058914880748105,3.9760747590841325,0.0,1.9607843137254901,
2021,2,none,-1,3,-5.600891621419264,3.877362879396519,0.0,1.9607843137254901,
2021,2,none,-1,4,-5.339024358107529,4.003644784509701,0.0,1.5686274509803921,
2021,2,none,-1,5,-5.867345964613947,3.9854975388270795,0.0,1.3725490196078434,
2021,2,none,-1,6,-5.100842735039679,3.8686417320324944,0.0,1.7647058823529411,
2021,2,none,-1,7,-6.0036143231586685,3.9891752977032655,0.0,1.3725490196078434,
2021,2,none,-1,8,-5.450459123425007,3.9499997677817,0.0,1.3725490196078431,
2021,2,none,-1,9,-5.75738880148438,3.9099625107990157,0.0,1.9607843137254901,
2021,2,threshold,-1,0,-5.650421766127847,3.914637041129158,0.0,1.3725490196078434,
2021,2,threshold,-1,1,-5.64870080627635,3.975166254104071,0.0,1.3725490196078434,
2021,2,threshold,-1,2,-6.1058914880748105,3.9760747590841325,0.0,1.9607843137254901,
2021,2,threshold,-1,3,-5.600891621419264,3.877362879396519,0.0,1.9607843137254901,
2021,2,threshold,-1,4,-5.339024358107529,4.003644784509701,0.0,1.5686274509803921,
2021,2,threshold,-1,5,-5.867345964613947,3.9854975388270795,0.0,1.3725490196078434,
2021,2,threshold,-1,6,-5.100842735039679,3.8686417320324944,0.0,1.7647058823529411,
2021,2,threshold,-1,7,-6.0036143231586685,3.9891752977032655,0.0,1.3725490196078434,
2021,2,threshold,-1,8,-5.450459123425007,3.9499997677817,0.0,1.3725490196078431,
2021,2,threshold,-1,9,-5.75738880148438,3.9099625107990157,0.0,1.9607843137254901,
2021,2,calendar,-1,0,-2.221503706951438,3.295372063201691,24.0,0.19607843137254902,
2021,2,calendar,-1,1,-1.9031757376052216,3.3409275625503114,24.0,0.0,
2021,2,calendar,-1,2,-2.232541961342401,3.34109639725816,24.0,0.19607843137254902,
2021,2,calendar,-1,3,-2.5088247191417294,3.2515793757347526,24.0,0.7843137254901961,
2021,2,calendar,-1,4,-1.8796674474430355,3.3703959941917834,24.0,0.19607843137254902,
2021,2,calendar,-1,5,-2.3287562043558383,3.3705004140090735,24.0,0.19607843137254902,
2021,2,calendar,-1,6,-1.8587240655253758,3.2579392746561315,24.0,0.19607843137254902,
2021,2,calendar,-1,7,-2.062649302824974,3.339922309722882,24.0,0.19607843137254902,
2021,2,calendar,-1,8,-2.2444470321409398,3.3383196045032344,24.0,0.19607843137254902,
2021,2,calendar,-1,9,-2.1950517478445146,3.2943842110447097,24.0,0.0,
2021,2,mpc1,-1,0,-1.5877129733326028,3.253775218401852,23.0,0.0,
2021,2,mpc1,-1,1,-1.6042248032794784,3.3124278621669565,23.0,0.0,
2021,2,mpc1,-1,2,-1.7447768618155162,3.30748843768846,23.0,0.19607843137254902,
2021,2,mpc1,-1,3,-1.496384017379743,3.2176930392175427,23.0,0.0,
2021,2,mpc1,-1,4,-1.6172574395604518,3.3537487090713856,23.0,0.0,
2021,2,mpc1,-1,5,-1.6417052582055738,3.323581094305594,23.0,0.0,
2021,2,mpc1,-1,6,-1.3037806030685213,3.2226009736705143,23.0,0.0,
2021,2,mpc1,-1,7,-1.6517575032993501,3.317281861474811,23.0,0.0,
2021,2,mpc1,-1,8,-1.4727134313575765,3.2938406131276827,23.0,0.0,
2021,2,mpc1,-1,9,-1.6250948582001794,3.2526390917516363,23.0,0.0,
2021,2,ppo,0,0,-0.6714436136093657,2.5304023767691866,49.0,0.0,10000.0
2021,2,ppo,0,1,-0.7164873131581094,2.5987293703333965,47.0,0.0,10001.0
2021,2,ppo,0,2,-0.765478708826218,2.557652975144697,50.0,0.0,10002.0
2021,2,ppo,0,3,-0.7301402583757389,2.5486591099461706,46.0,0.0,10003.0
2021,2,ppo,0,4,-0.7354739653248071,2.675010225032471,46.0,0.0,10004.0
2021,2,ppo,0,5,-0.7806588690883334,2.487435987984343,54.0,0.0,10005.0
2021,2,ppo,0,6,-0.7101937747782398,2.493138827072933,50.0,0.0,10006.0
2021,2,ppo,0,7,-0.7105034785100565,2.5353724115729794,51.0,0.0,10007.0
2021,2,ppo,0,8,-0.769099766504765,2.671664335139859,44.0,0.0,10008.0
2021,2,ppo,0,9,-0.725489740977598,2.545874676956854,48.0,0.0,10009.0
2021,2,ppo,1,0,-0.7267544300591848,2.4948474940073853,51.0,0.0,10000.0
2021,2,ppo,1,1,-0.7049448972720374,2.683144544496818,44.0,0.0,10001.0
2021,2,ppo,1,2,-0.7614596343044894,2.6397688542450206,46.0,0.0,10002.0
2021,2,ppo,1,3,-0.6920431830657809,2.4305907333528936,52.0,0.0,10003.0
2021,2,ppo,1,4,-0.6379633153847462,2.6267231659914936,49.0,0.0,10004.0
2021,2,ppo,1,5,-0.8000786978964262,2.6901285741728334,45.0,0.0,10005.0
2021,2,ppo,1,6,-0.7349887038719746,2.5594174550762254,47.0,0.0,10006.0
2021,2,ppo,1,7,-0.7333764538031795,2.621520285515196,47.0,0.0,10007.0
2021,2,ppo,1,8,-0.6830359346625116,2.5339132859021536,51.0,0.0,10008.0
2021,2,ppo,1,9,-0.7971519374624451,2.65331770067559,43.0,0.0,10009.0
2021,2,ppo,2,0,-0.7406971859437177,2.5714181318424605,48.0,0.0,10000.0
2021,2,ppo,2,1,-0.6827480968985608,2.4612744557054618,55.0,0.0,10001.0
2021,2,ppo,2,2,-0.7587573901724357,2.6074928371659456,48.0,0.0,10002.0
2021,2,ppo,2,3,-0.6684519710758767,2.5174576628027197,48.0,0.0,10003.0
2021,2,ppo,2,4,-0.7019278630685294,2.537129126289212,54.0,0.0,10004.0
2021,2,ppo,2,5,-0.7927787624028341,2.702919167215912,45.0,0.0,10005.0
2021,2,ppo,2,6,-0.7091250849473011,2.5302954674423557,48.0,0.0,10006.0
2021,2,ppo,2,7,-0.859796721030269,2.529474351067098,53.0,0.0,10007.0
2021,2,ppo,2,8,-0.6850682593192489,2.550217309073787,50.0,0.0,10008.0
2021,2,ppo,2,9,-0.7339395775876831,2.5058887010331654,50.0,0.0,10009.0
2021,2,ppo,3,0,-0.7220319955724512,2.5022362289987874,49.0,0.0,10000.0
2021,2,ppo,3,1,-0.7592339367288745,2.628265129406111,46.0,0.0,10001.0
2021,2,ppo,3,2,-0.8259285259615803,2.577204943458607,48.0,0.0,10002.0
2021,2,ppo,3,3,-0.6907755385737026,2.537044626974899,46.0,0.0,10003.0
2021,2,ppo,3,4,-0.747417402179035,2.580229235382252,51.0,0.0,10004.0
2021,2,ppo,3,5,-0.754223836716761,2.590692155741563,48.0,0.0,10005.0
2021,2,ppo,3,6,-0.718537275556347,2.4583359759234233,51.0,0.0,10006.0
2021,2,ppo,3,7,-0.7327933172392296,2.517596836904363,52.0,0.0,10007.0
2021,2,ppo,3,8,-0.6687006579184396,2.5914972848580757,47.0,0.0,10008.0
2021,2,ppo,3,9,-0.7874240719892065,2.6062122847251117,45.0,0.0,10009.0
2021,2,ppo,4,0,-0.8002853950827574,2.5996077946363942,47.0,0.0,10000.0
2021,2,ppo,4,1,-0.6320200449885521,2.5557692265003613,51.0,0.0,10001.0
2021,2,ppo,4,2,-0.7108122116362807,2.5928546704110276,48.0,0.0,10002.0
2021,2,ppo,4,3,-0.6191071696573073,2.4338833557322657,51.0,0.0,10003.0
2021,2,ppo,4,4,-0.6707110549256597,2.5994618940397585,50.0,0.0,10004.0
2021,2,ppo,4,5,-0.7488970070424816,2.5997658170953297,48.0,0.0,10005.0
2021,2,ppo,4,6,-0.7867023847589362,2.5137221576113165,49.0,0.0,10006.0
2021,2,ppo,4,7,-0.6947644672215405,2.5268474016156826,52.0,0.0,10007.0
2021,2,ppo,4,8,-0.7378959845210977,2.6735748427552353,45.0,0.0,10008.0
2021,2,ppo,4,9,-0.7397709413493297,2.526715559970321,49.0,0.0,10009.0
2021,2,ppo,5,0,-0.7060182571873052,2.4865504152949813,51.0,0.0,10000.0
2021,2,ppo,5,1,-0.6777264484677689,2.5779973118581623,49.0,0.0,10001.0
2021,2,ppo,5,2,-0.7563440145253939,2.5426440711252805,49.0,0.0,10002.0
2021,2,ppo,5,3,-0.6611912382769615,2.456866192726594,50.0,0.0,10003.0
2021,2,ppo,5,4,-0.6721679789389857,2.5804072864141023,51.0,0.0,10004.0
2021,2,ppo,5,5,-0.7749320331233408,2.565960536511078,50.0,0.0,10005.0
2021,2,ppo,5,6,-0.6674607995645258,2.4428549630214826,52.0,0.0,10006.0
2021,2,ppo,5,7,-0.7228805313558783,2.602475270916985,48.0,0.0,10007.0
2021,2,ppo,5,8,-0.7330705201594916,2.5614579223963907,49.0,0.0,10008.0
2021,2,ppo,5,9,-0.7096845375881354,2.496161270264315,51.0,0.0,10009.0
2021,2,ppo,6,0,-0.8237556245095338,2.594651821609849,46.0,0.0,10000.0
2021,2,ppo,6,1,-0.6816375845004716,2.580698659977603,48.0,0.0,10001.0
2021,2,ppo,6,2,-0.8317808455546344,2.660195873303531,44.0,0.0,10002.0
2021,2,ppo,6,3,-0.6618445779522585,2.5296164936229686,46.0,0.0,10003.0
2021,2,ppo,6,4,-0.8330177734118915,2.6803119431463744,46.0,0.0,10004.0
2021,2,ppo,6,5,-0.7014481182510247,2.518390165400337,51.0,0.0,10005.0
2021,2,ppo,6,6,-0.8110355999628515,2.5739377516166613,46.0,0.0,10006.0
2021,2,ppo,6,7,-0.7516065711161998,2.6300979307369534,46.0,0.0,10007.0
2021,2,ppo,6,8,-0.6970106292421631,2.6199681573087203,46.0,0.0,10008.0
2021,2,ppo,6,9,-0.7867047367312825,2.5060647885056566,49.0,0.0,10009.0
2021,2,ppo,7,0,-0.9284965411457899,2.5612379458403844,49.0,0.0,10000.0
2021,2,ppo,7,1,-0.6883439710740062,2.4909825172935056,52.0,0.0,10001.0
2021,2,ppo,7,2,-0.8105260081169975,2.6037876046398343,48.0,0.0,10002.0
2021,2,ppo,7,3,-0.6674192965147597,2.4191326568823937,54.0,0.0,10003.0
2021,2,ppo,7,4,-0.693173849929761,2.6579437971672375,47.0,0.0,10004.0
2021,2,ppo,7,5,-0.7880812182134427,2.5836737772145546,50.0,0.0,10005.0
2021,2,ppo,7,6,-0.7501542030803288,2.531567017734792,48.0,0.0,10006.0
2021,2,ppo,7,7,-0.7420007026248354,2.518988958971806,52.0,0.0,10007.0
2021,2,ppo,7,8,-0.6737049910117106,2.5630288423685696,49.0,0.0,10008.0
2021,2,ppo,7,9,-0.7397042097910482,2.5440420286783736,48.0,0.0,10009.0
2021,2,ppo,8,0,-0.7306910557790762,2.5522227666871364,47.0,0.0,10000.0
2021,2,ppo,8,1,-0.6941877087741254,2.603729304296753,47.0,0.0,10001.0
2021,2,ppo,8,2,-0.8798487263484425,2.5642933680174633,49.0,0.0,10002.0
2021,2,ppo,8,3,-0.6836583031055413,2.478263451088633,49.0,0.0,10003.0
2021,2,ppo,8,4,-0.6891985561641792,2.6053557256605346,49.0,0.0,10004.0
2021,2,ppo,8,5,-0.7484521962993801,2.526674782585803,52.0,0.0,10005.0
2021,2,ppo,8,6,-0.6977084468916221,2.5160248491464836,49.0,0.0,10006.0
2021,2,ppo,8,7,-0.7660654987909278,2.5385572883070875,51.0,0.0,10007.0
2021,2,ppo,8,8,-0.6951117601767538,2.5933466920302624,48.0,0.0,10008.0
2021,2,ppo,8,9,-0.7720103092831294,2.5663731478838554,47.0,0.0,10009.0
2021,2,ppo,9,0,-0.79641451605441,2.5537233579061445,49.0,0.0,10000.0
2021,2,ppo,9,1,-0.6399532005959517,2.573951084760735,49.0,0.0,10001.0
2021,2,ppo,9,2,-0.8736520128412119,2.594067183058414,48.0,0.19607843137254902,10002.0
2021,2,ppo,9,3,-0.7626075608354439,2.5387850320084673,48.0,0.0,10003.0
2021,2,ppo,9,4,-0.6503791802656776,2.5990387525887924,50.0,0.0,10004.0
